"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17"
"1" -3.87904188257018 -3.70480800099236 -1.17756794030122 0.661311708340801 -1.52958188894232 -1.92203819073134 1.993509130348 0.7662426122869 3.21488485616389 -0.404252340049086 -0.293115596020543 0.969625908420438 0.0321867292485789 -0.553285376347768 -1.04856123376895 0.841336463011158 -0.000620454689286648
"2" 2.05652097280447 -0.553441494702334 -1.06429686373829 1.49937620319481 -0.876873287690476 -0.597771682437891 0.846609523244421 0.00955997777170416 -0.850113038237837 0.871650411843261 0.379997620831963 -1.96062396061021 0.395342937812909 1.63862216993023 -0.189819613523155 -0.252171177044037 0.916399227081103
"3" 0.973626612818356 -0.938595564923899 -0.311828800685063 2.42248202938679 1.26911166014175 3.11528456260647 -0.590355853048219 0.424818759979311 -1.49556526067973 -1.2249304406927 -0.785869202911646 -0.338767614249333 -1.70696165962896 1.65235935846795 0.447572650225956 -0.571446972582835 0.917178937958657
"4" 4.84226812325539 -0.185994383252887 2.24772064128073 1.53155892224935 3.55107175458042 0.00857589248956762 -1.1746192608625 0.455393194444144 1.46053037410405 -0.922883412019342 0.508876778696316 -0.107113909144261 0.189609304301297 -0.369314862750119 -1.68441369886392 0.0495031739512002 0.158843843399983
"5" -4.1015711452748 1.37848123234507 3.30431505864405 -4.26201707688348 -0.870994747658921 -0.744667773447111 -0.0435850878926839 1.73915653041581 -0.580957743636758 3.544414480482 -6.93968889587567 1.26306478370685 3.62691926691596 -0.0390676834465974 1.53923934918449 -0.130099320139353 -1.36262925778248
"6" -4.44616229120356 -3.49089053176462 -0.580219751874288 0.406293590350118 0.932885380502559 -1.98951789302424 0.510425591631993 1.00635274386188 0.727122429856675 -0.496946917875597 -0.545342894729753 1.5333252336231 -0.371723354856608 0.426037050864721 0.0486917970940293 -0.367295403341622 -1.11958345748168
"7" -5.34313003614516 0.180648704963382 2.08015879231495 1.15471586182543 -0.0797296094465435 5.07321392506043 -2.36768091474906 2.29986745101952 -0.896629711050297 -1.09149242245517 -2.21728536299824 0.316612405722419 0.659212075260195 0.974702460840917 0.470450122849364 -1.26170195117697 -0.885708236096073
"8" 4.53349506457739 1.07342119025521 -1.3999119228736 -0.150502685311097 -2.61946267211694 0.182900096718009 -0.154438184203711 0.301555615007846 0.0866670889679942 0.533715159832287 0.318983611336394 0.0999383516434488 -0.820163951649987 0.244977770703852 0.773077991263818 -0.265415411241223 1.60176264860264
"9" -10.3235797194028 0.000155006375382979 4.06724608326016 -8.0191166282021 1.4644107249156 2.00032672418443 -1.12409371895753 1.02170234765104 -1.80301352085715 0.577682128012763 -2.00303449256184 1.91681788197538 2.17183518659328 -0.23300323353398 -1.23682197221488 1.06500304923789 0.97598976379205
"10" 3.99703092266092 0.959314302480288 -1.26316678629101 -0.450275088131346 -1.31020106194375 1.1000764555567 -0.153967207074277 -1.07896731947327 -0.877448269808249 -0.32864600033277 0.590271278418798 -0.961610828709419 0.105842677774239 0.815475269189813 0.836962219917175 0.305614473290097 -0.128347303076296
"11" -5.7642854813219 4.07074220381163 3.22302829237176 -0.595476266871608 -0.973302923684028 -0.415408532160952 0.548087424998089 0.904951412108074 0.0494119218716349 0.859987120141606 -1.38687995550242 0.65293147098611 0.665987995656271 -0.880421696975107 0.610339106976788 0.917520360084833 0.437647091082112
"12" -1.33029645517171 -2.11585511510034 -0.559659471655375 0.78249947483865 -0.572649504601731 2.0096628030433 0.0992902975830501 1.44372829261572 -0.22538753243283 -0.948241622168846 -0.220854749633724 0.478963775416788 -0.533506252967002 -0.54360322912152 0.399126528482794 0.690927735697893 1.15659496029648
"13" 5.47717262780983 0.480254783652904 -0.726039269460986 -0.454505066438454 -1.72812018485219 0.768915757665622 0.780605552412989 -0.0608903108840982 -0.364535552320796 1.00286536494517 -0.131651797599121 -0.503938884858092 1.75435670971349 -0.0912583614207419 -0.338831192345397 -0.238056110020963 0.239835749829462
"14" 5.21476734161333 1.01087248271795 -0.923499303311927 -0.968077375458025 -0.768759237222141 -0.280790324737811 0.69767476153493 -0.259542913836592 -0.729123153270656 0.542029394961015 0.792118163293399 1.47433753111431 -0.305866381819347 0.494817756596715 -0.205881533226334 0.411420879982903 0.116800804857944
"15" 2.55686696408191 1.06231545779492 -0.640402563347554 -0.204193927300604 0.852454988673351 0.203641391794225 3.20143111469378 -1.31824784290199 -0.501421553491243 -0.39699844577529 0.103745729749068 0.0331042132931766 -1.63467777385389 0.775444651665818 1.22750015867579 0.429836009883337 0.103335569196231
"16" 6.40002665247318 1.75987122386185 0.610299408645263 -0.712252199438919 0.0951995028111502 0.626590470113118 -1.03876968376854 0.175997178403968 -0.402123001185649 0.435474730225701 -0.364953398565964 1.11285313168525 -0.112845348981764 -0.651926727444777 -0.880945561948502 1.87047925210179 -0.547306458356819
"17" 0.928857396586827 -1.0314961225423 -1.34288062002911 0.570979914239272 -3.03380693162943 0.149042162441803 0.131995334284123 0.48018493568231 0.79392723450485 -1.81965902648176 -0.00116611584233986 -0.977366128797576 2.92421016361928 -1.14966926435798 0.373725941922958 -0.641085923021613 1.11896096333114
"18" -3.66451540111805 1.83720331177829 -9.92794296425401 1.30382968931173 4.34133985507965 0.225287668915954 -3.41182891616123 0.846816366256676 -1.03217826833071 1.09103425832759 -1.19097148885524 -1.03343536832802 1.0930263175449 -0.698287745309057 0.475121559259541 -1.06107671111046 -0.340246857056061
"19" 2.74583650759503 -0.159147561966742 -0.135972024700752 1.21929013323989 0.570788924732087 2.63195947488418 0.465838142868083 0.977274983227845 -0.469354652436888 -2.00856942342031 -1.78825531383563 0.538364016619555 -0.0393560649592615 0.166850281066368 -0.138893389390031 -1.01821963394946 -0.466556668361734
"20" -5.83550538377057 0.946974329923934 -0.238446629123837 -0.00383184815018313 -3.80142522112298 0.421586425818786 -2.92207973991405 -3.89178966367869 2.66461016859817 -1.56125626853519 0.258139139299426 0.632311599715307 -1.81974267300271 1.55002834947999 -1.21132411431032 0.0169033235555269 -0.275417210478825
"21" -4.92871285364116 -0.925926155186193 1.00481537049833 -3.48935904374864 -1.66398168983209 0.640307580080335 0.0969455262697365 1.6207613866963 0.480650249730034 1.04268183984459 0.824795536805071 0.124031318483556 0.334237010606663 -0.268789870903766 1.52997852336977 -0.0366743479052137 0.0982946322739425
